geom,Num_Occupants,Num_MotorVehicles,Fatalities_calc,SuspectedSeriousInjury_calc,NonMotorist_calc,Aggregated_Non_Motorist_txt,CityTownship,CountyNameTxt,Region,Zipcode_txtCARTO,TribalLand_txtCARTO,InjuryLevel,ExceedingSpeedLimitInd_boolCARTO,Seatbelt_boolCARTO,DistractedDrivingCde_boolCARTO,AlcoholSuspectedCde_txtCARTO,DrugSuspectedCde_txtCARTO,WeatherCde_txtCARTO,SurfaceConditionCde_txtCARTO,RdwyTypeCde_txtCARTO,RelativeLocIntersectCde,PostedSpeedNbr_binCARTO,WorkZoneInd_txtCARTO,DateOfIncident,AgencyIdNbr_txtCARTO,Injuries_calc,LatDec,LongDec,RdwyNameTxt,LocalCodeTxt,doi_date,doi_time,doi_dow_txtCARTO,HitAndRunInd_txtCARTO,VehicleMakeModelYearTxt_list,VehicleTypeCde_txtCARTO_list,doi_hour_txtCARTO,CrashType,CrashDetail
POINT(-93.79832983 45.29985621),2,2,0,0,0,Motorist Only,MONTICELLO,WRIGHT,East Central,55362,Not on Tribal Land,No Apparent Injury,Unknown,Yes,Unknown,No,No,Cloudy,Wet,State Trunk Highway - MNTH,"Not at Intersection, Interchange or Junction",21 - 30 MPH,No,2025-08-17 12:19:00,MN State Patrol District 2600 - St Cloud,0,45.29985621,-93.79832983,PINE ST,25602692,"August 17, 2025",12:19:00 PM,Sunday,"No, Did not Leave Scene","2014 CHRYSLER TOWN & COUNTRY, 2014 CHEVROLET MALIBU","Passenger Van (Seats Installed Behind Driver), Passenger Car",12:00 PM - 12:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.34763289 45.02684434),1,1,0,0,0,Motorist Only,ROBBINSDALE,HENNEPIN,Metro,55422,Not on Tribal Land,Possible Injury,Yes,Yes,Unknown,No,No,Rain,Wet,State Trunk Highway - MNTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-17 20:54:00,MN State Patrol District 2500 - Golden Valley,1,45.02684434,-93.34763289,MNTH 100,25510262,"August 17, 2025",08:54:00 PM,Sunday,"No, Did not Leave Scene",2015 CHEVROLET TAHOE,Sport Utility Vehicle,8:00 PM - 8:59 PM,Collision w/ Fixed Object,Light Pole/Utility Pole
POINT(-93.15221787 45.01056917),2,2,0,0,0,Motorist Only,ROSEVILLE,RAMSEY,Metro,55113,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,State Trunk Highway - MNTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-17 15:20:00,MN State Patrol District 2500 - Golden Valley,0,45.01056917,-93.15221787,MNTH 36 WB @ HAMLINE AVE N,25510253,"August 17, 2025",03:20:00 PM,Sunday,"No, Did not Leave Scene","2003 CHEVROLET SILVERADO, 2010 HONDA ODYSSEY","Other Light Trucks (10,000lbs or Less), Sport Utility Vehicle",3:00 PM - 3:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-94.20495992 45.57324138),5,2,0,0,0,Motorist Only,SAINT CLOUD,STEARNS,East Central,56303,Not on Tribal Land,No Apparent Injury,Unknown,Yes,Unknown,No,No,Cloudy,Dry,State Trunk Highway - MNTH,Four-Way Intersection,41 - 55 MPH,No,2025-08-17 16:47:00,St Cloud Police Dept,0,45.57324138,-94.20495992,MNTH 15,25032063,"August 17, 2025",04:47:00 PM,Sunday,"No, Did not Leave Scene","2018 GMC YUKON XL, 2018 NISSAN ROGUE SPORT","Passenger Car, Sport Utility Vehicle",4:00 PM - 4:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.51392743 45.75562476),1,1,0,0,0,Motorist Only,BORGHOLM,MILLE LACS,East Central,56353,Not on Tribal Land,No Apparent Injury,No,Unknown,Yes,Yes,No,Clear,Dry,Township Road,"Not at Intersection, Interchange or Junction",41 - 55 MPH,No,2025-08-17 00:20:00,Kanabec County Sheriff,0,45.75562476,-93.51392743,50TH AVE,25010622,"August 17, 2025",12:20:00 AM,Sunday,"No, Did not Leave Scene",2013 RAM TRUCKS 2500,Pickup,12:00 AM - 12:59 AM,Collision w/ Fixed Object,"Other Post, Pole or Support"
POINT(-96.23786299 48.67775294),1,1,0,1,0,Motorist Only,HEREIM,ROSEAU,Northwest,56726,Not on Tribal Land,Suspected Serious Injury,No,Unknown,No,No,No,Clear,Dry,Township Road,"Not at Intersection, Interchange or Junction",41 - 55 MPH,No,2025-08-17 00:00:00,Roseau County Sheriff,1,48.67775294,-96.23786299,170TH AVE,25003050,"August 17, 2025",12:00:00 AM,Sunday,"No, Did not Leave Scene",2015 POLARIS RANGER,ATV (Class I),12:00 AM - 12:59 AM,Non-Collision,Overturn/Rollover
POINT(-93.39202881 45.10818107),1,1,0,0,0,Motorist Only,BROOKLYN PARK,HENNEPIN,Metro,55445,Not on Tribal Land,No Apparent Injury,Yes,Yes,Unknown,Yes,No,Rain,Wet,U.S. Trunk Highway - USTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-17 21:07:00,MN State Patrol District 2500 - Golden Valley,0,45.10818107,-93.39202881,NB169 AT 85TH,25510261,"August 17, 2025",09:07:00 PM,Sunday,"No, Did not Leave Scene",2001 TOYOTA TUNDRA,Pickup,9:00 PM - 9:59 PM,Collision w/ Fixed Object,Guardrail End
POINT(-93.35915566 45.20441686),1,1,0,0,0,Motorist Only,COON RAPIDS,ANOKA,Metro,55448,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Rain,Wet,U.S. Trunk Highway - USTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-17 22:45:00,MN State Patrol District 2500 - Golden Valley,0,45.20441686,-93.35915566,USTH 10,25510268,"August 17, 2025",10:45:00 PM,Sunday,"No, Did not Leave Scene",2023 POLARIS SLINGSHOT,Autocycle,10:00 PM - 10:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-95.03611565 46.1611666),5,2,0,0,0,Motorist Only,EAGLE BEND,TODD,East Central,56446,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,U.S. Trunk Highway - USTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-17 21:08:00,MN State Patrol District 2600 - St Cloud,0,46.1611666,-95.03611565,71,25602695,"August 17, 2025",09:08:00 PM,Sunday,"No, Did not Leave Scene","2007 MERCURY MOUNTAINEER, 2006 PETERBILT MOTORS 379","Sport Utility Vehicle, Medium / Heavy Trucks (More than 10,000lbs)",9:00 PM - 9:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-94.13028668 45.55854651),2,2,0,0,0,Motorist Only,HAVEN,SHERBURNE,East Central,56304,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,U.S. Trunk Highway - USTH,Four-Way Intersection,21 - 30 MPH,No,2025-08-17 17:05:00,St Cloud Police Dept,0,45.55854651,-94.13028668,USTH 10,25031673,"August 17, 2025",05:05:00 PM,Sunday,"No, Did not Leave Scene","2011 HONDA ODYSSEY, 2018 FREIGHTLINER CASCADIA 126","Passenger Car, Medium / Heavy Trucks (More than 10,000lbs)",5:00 PM - 5:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-94.64738846 46.34052849),3,2,0,0,0,Motorist Only,MOTLEY,MORRISON,East Central,56466,Not on Tribal Land,No Apparent Injury,Yes,Yes,Yes,Yes,No,Clear,Dry,U.S. Trunk Highway - USTH,T Intersection,21 - 30 MPH,No,2025-08-17 13:49:00,MN State Patrol District 2800 - Brainerd,0,46.34052849,-94.64738846,USTH 10,25801257,"August 17, 2025",01:49:00 PM,Sunday,"No, Did not Leave Scene","2002 DODGE RAM 1500, 2016 JEEP (POST 1988) CHEROKEE","Pickup, Sport Utility Vehicle",1:00 PM - 1:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.6416185 45.69930829),4,2,0,0,0,Motorist Only,PEASE,MILLE LACS,East Central,56363,Not on Tribal Land,No Apparent Injury,No,Not Completely,No,No,No,Cloudy,Dry,U.S. Trunk Highway - USTH,T Intersection,56 - 70 MPH,No,2025-08-17 16:26:00,MN State Patrol District 2800 - Brainerd,0,45.69930829,-93.6416185,USTH 169,25801258,"August 17, 2025",04:26:00 PM,Sunday,"No, Did not Leave Scene","2019 RAM TRUCKS 3500, 2014 RAM TRUCKS 1500","Pickup, Pickup",4:00 PM - 4:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.46884728 45.23355812),2,2,0,0,0,Motorist Only,RAMSEY,ANOKA,Metro,55303,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Rain,Wet,U.S. Trunk Highway - USTH,Interchange Other Areas,41 - 55 MPH,Yes,2025-08-17 22:11:00,MN State Patrol District 2500 - Golden Valley,0,45.23355812,-93.46884728,USTH 10,25510264,"August 17, 2025",10:11:00 PM,Sunday,"No, Did not Leave Scene","2018 FORD F150, 2013 BUICK LACROSSE","Pickup, Passenger Car",10:00 PM - 10:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.6725235 46.12548558),6,3,1,1,0,Motorist Only,SOUTH HARBOR,MILLE LACS,East Central,56359,Mille Lacs,Killed,No,Not Completely,Unknown,No,No,Cloudy,Dry,U.S. Trunk Highway - USTH,"Not at Intersection, Interchange or Junction",41 - 55 MPH,No,2025-08-17 11:46:00,MN State Patrol District 2800 - Brainerd,2,46.12548558000001,-93.6725235,USTH 169,25801256,"August 17, 2025",11:46:00 AM,Sunday,"No, Did not Leave Scene","2026 CHEVROLET TRAILBLAZER, 2020 JEEP (POST 1988) COMPASS, 2020 HONDA RIDGELINE","Sport Utility Vehicle, Sport Utility Vehicle, Pickup",11:00 AM - 11:59 AM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.39610954 44.86266187),1,1,0,0,0,Motorist Only,EDINA,HENNEPIN,Metro,55439,Not on Tribal Land,No Apparent Injury,Unknown,Yes,Unknown,No,No,Clear,Dry,No Input,"Not at Intersection, Interchange or Junction",,No,2025-08-17 16:20:00,Edina Police Dept,0,44.86266187,-93.39610954,-- NOT ON ROADWAY --,25036962,"August 17, 2025",04:20:00 PM,Sunday,"No, Did not Leave Scene",2005 BUICK TERRAZA,Passenger Van (Seats Installed Behind Driver),4:00 PM - 4:59 PM,Collision w/ Fixed Object,Light Pole/Utility Pole
POINT(-93.19008518 44.92714075),2,1,0,0,0,Motorist Only,SAINT PAUL,RAMSEY,Metro,55105,Not on Tribal Land,No Apparent Injury,No,Unknown,Unknown,No,No,Clear,Dry,No Input,"Not at Intersection, Interchange or Junction",,No,2025-08-17 15:30:00,St Paul Police Dept,0,44.92714075,-93.19008518,-- NOT ON ROADWAY --,25149172,"August 17, 2025",03:30:00 PM,Sunday,"No, Did not Leave Scene",2010 MERCEDES BENZ GLK,Sport Utility Vehicle,3:00 PM - 3:59 PM,Collision w/ Fixed Object,Hydrant
POINT(-93.51703751 44.78054612),1,1,0,0,0,Motorist Only,SHAKOPEE,SCOTT,Metro,55379,Not on Tribal Land,No Apparent Injury,No,Yes,No,Yes,No,Clear,Dry,No Input,"Not at Intersection, Interchange or Junction",,No,2025-08-17 02:14:00,Shakopee Police Dept,0,44.78054612,-93.51703751,-- NOT ON ROADWAY --,25023706,"August 17, 2025",02:14:00 AM,Sunday,"No, Did not Leave Scene",2015 INFINITI Q50,Passenger Car,2:00 AM - 2:59 AM,Collision w/ Fixed Object,Light Pole/Utility Pole
POINT(-93.90484357 47.06465014),2,2,0,1,1,Pedestrian,SLATER,CASS,East Central,56672,Not on Tribal Land,Suspected Serious Injury,Unknown,Unknown,Unknown,Yes,No,Clear,Mud/Dirt/Gravel,No Input,"Not at Intersection, Interchange or Junction",,No,2025-08-17 02:05:00,Cass County Sheriff,1,47.06465014,-93.90484357,-- NOT ON ROADWAY --,25003662,"August 17, 2025",02:05:00 AM,Sunday,"No, Did not Leave Scene","2012 CHEVROLET SILVERADO, 2024 CAN-AM DEFENDER","Pickup, ORV (Off Road Vehicle)",2:00 AM - 2:59 AM,Collision w/ Non-Fixed Object,Parked Motor Vehicle
POINT(-93.27366829 44.86161832),3,3,0,0,0,Motorist Only,BLOOMINGTON,HENNEPIN,Metro,55420,Not on Tribal Land,No Apparent Injury,No,Yes,Unknown,No,No,Clear,Dry,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,Yes,2025-08-17 17:24:00,MN State Patrol District 2400 - Oakdale,0,44.861618320000005,-93.273668290000018,EB ISTH 494/CHICAGO,25406887,"August 17, 2025",05:24:00 PM,Sunday,"No, Did not Leave Scene","2022 FORD EXPLORER, 2023 TOYOTA HIGHLANDER, 2017 TOYOTA COROLLA","Sport Utility Vehicle, Sport Utility Vehicle, Passenger Car",5:00 PM - 5:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.35941315 44.85939769),2,2,0,0,0,Motorist Only,BLOOMINGTON,HENNEPIN,Metro,55439,Not on Tribal Land,No Apparent Injury,Unknown,Yes,Unknown,No,No,Clear,Dry,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",,No,2025-08-17 12:47:00,MN State Patrol District 2500 - Golden Valley,0,44.85939769,-93.35941315,ISTH 494,25510249,"August 17, 2025",12:47:00 PM,Sunday,"No, Did not Leave Scene","2021 SUBARU FORESTER, 2024 LAND ROVER DEFENDER","Passenger Car, Sport Utility Vehicle",12:00 PM - 12:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.35975647 44.85939769),2,2,0,0,0,Motorist Only,BLOOMINGTON,HENNEPIN,Metro,55439,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,Yes,2025-08-17 13:14:00,MN State Patrol District 2500 - Golden Valley,0,44.85939769,-93.359756470000008,ISTH 494 EB / E BUSH LK RD,25510250,"August 17, 2025",01:14:00 PM,Sunday,"No, Did not Leave Scene","2011 HONDA CR-V, 2007 TOYOTA PRIUS","Sport Utility Vehicle, Passenger Car",1:00 PM - 1:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.28014851 44.86173999),3,2,0,0,0,Motorist Only,BLOOMINGTON,HENNEPIN,Metro,55420,Not on Tribal Land,No Apparent Injury,No,Yes,Unknown,No,No,Clear,Dry,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-17 17:53:00,MN State Patrol District 2400 - Oakdale,0,44.86173999,-93.28014851,EB ISTH 494/NICOLLET,25406889,"August 17, 2025",05:53:00 PM,Sunday,"No, Did not Leave Scene","2022 TOYOTA CAMRY, 2012 MERCEDES BENZ C","Passenger Car, Passenger Car",5:00 PM - 5:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.28292191 44.7397759),1,1,0,0,0,Motorist Only,BURNSVILLE,DAKOTA,Metro,55306,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,Yes,2025-08-17 16:13:00,MN State Patrol District 2400 - Oakdale,0,44.7397759,-93.28292191,NB35W / CR 42,25406888,"August 17, 2025",04:13:00 PM,Sunday,"No, Did not Leave Scene",2021 PETERBILT MOTORS TR,"Medium / Heavy Trucks (More than 10,000lbs)",4:00 PM - 4:59 PM,Collision w/ Fixed Object,Bridge Overhead Structure
POINT(-93.18294525 44.86140538),2,2,0,0,0,Motorist Only,EAGAN,DAKOTA,Metro,55121,Not on Tribal Land,No Apparent Injury,Unknown,Not Completely,Unknown,No,No,Clear,Dry,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",41 - 55 MPH,Yes,2025-08-17 14:19:00,MN State Patrol District 2400 - Oakdale,0,44.861405380000008,-93.18294525,ISTH 494,25406884,"August 17, 2025",02:19:00 PM,Sunday,"Yes, Driver or Car and Driver Left Scene","2024 HYUNDAI TUCSON, 2018 SUZUKI GSX-S750","Sport Utility Vehicle, Motorcycle",2:00 PM - 2:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.169384 44.86116203),3,2,0,0,0,Motorist Only,EAGAN,DAKOTA,Metro,55121,Not on Tribal Land,Possible Injury,No,Yes,No,No,No,Clear,Dry,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,Yes,2025-08-17 11:51:00,MN State Patrol District 2400 - Oakdale,2,44.86116203000001,-93.169384,W ISTH 494; W OF PILOT KNOB RD,25406878,"August 17, 2025",11:51:00 AM,Sunday,"No, Did not Leave Scene","2014 GMC ACADIA, 2016 DODGE DURANGO","Passenger Car, Sport Utility Vehicle",11:00 AM - 11:59 AM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.29710007 44.63862039),1,1,0,0,0,Motorist Only,LAKEVILLE,DAKOTA,Metro,55044,Not on Tribal Land,No Apparent Injury,Yes,Yes,No,No,No,Cloudy,Wet,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-17 21:55:00,MN State Patrol District 2400 - Oakdale,0,44.63862039,-93.29710007,NB35 / 210TH,25406896,"August 17, 2025",09:55:00 PM,Sunday,"No, Did not Leave Scene",2021 MERCEDES BENZ GLS,Sport Utility Vehicle,9:00 PM - 9:59 PM,Non-Collision,Overturn/Rollover
POINT(-93.29332352 44.68073786),2,2,0,0,0,Motorist Only,LAKEVILLE,DAKOTA,Metro,55044,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-17 14:03:00,MN State Patrol District 2400 - Oakdale,0,44.68073786,-93.29332352,N I-35W @ 185TH ST,25406883,"August 17, 2025",02:03:00 PM,Sunday,"No, Did not Leave Scene","2012 HONDA FIT SPORT, 2023 MAZDA CX-5","Passenger Car, Sport Utility Vehicle",2:00 PM - 2:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.24748993 44.0342953),1,2,0,0,0,Motorist Only,OWATONNA,STEELE,Southeast,55060,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Cloudy,Dry,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-17 12:06:00,MN State Patrol District 2100 - Rochester,0,44.034295300000004,-93.24748993,I-35NB @ MP38,25103242,"August 17, 2025",12:06:00 PM,Sunday,"Yes, Driver or Car and Driver Left Scene",2015 TOYOTA HIGHLANDER,Passenger Van (Seats Installed Behind Driver),12:00 PM - 12:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-92.96233892 45.03016554),2,2,0,0,0,Motorist Only,PINE SPRINGS,WASHINGTON,Metro,55115,Not on Tribal Land,No Apparent Injury,No,Yes,Unknown,No,No,Clear,Dry,Interstate Trunk Highway - ISTH,Entrance/Exit Ramp,56 - 70 MPH,No,2025-08-17 13:50:00,MN State Patrol District 2400 - Oakdale,0,45.03016554,-92.96233892,ISTH 694,25406882,"August 17, 2025",01:50:00 PM,Sunday,"Yes, Driver or Car and Driver Left Scene","2002 TOYOTA CAMRY LE/XLE/SE, 2019 JEEP (POST 1988) GRAND CHEROKEE","Passenger Car, Sport Utility Vehicle",1:00 PM - 1:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.14427853 44.91479645),1,1,0,0,0,Motorist Only,SAINT PAUL,RAMSEY,Metro,55102,Not on Tribal Land,No Apparent Injury,Yes,Yes,No,No,No,Rain,Wet,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",41 - 55 MPH,No,2025-08-17 22:55:00,MN State Patrol District 2400 - Oakdale,0,44.91479645,-93.144278530000008,35,25406897,"August 17, 2025",10:55:00 PM,Sunday,"No, Did not Leave Scene",2016 RANGE ROVER LR4,Sport Utility Vehicle,10:00 PM - 10:59 PM,Collision w/ Fixed Object,Light Pole/Utility Pole
POINT(-92.97789574 44.91722766),2,2,0,0,0,Motorist Only,WOODBURY,WASHINGTON,Metro,55125,Not on Tribal Land,No Apparent Injury,No,Yes,No,No,No,Clear,Dry,Interstate Trunk Highway - ISTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-17 15:12:00,MN State Patrol District 2400 - Oakdale,0,44.91722766,-92.97789574,ISTH 494,25406885,"August 17, 2025",03:12:00 PM,Sunday,"No, Did not Leave Scene","2015 HONDA CIVIC, 2022 CHEVROLET SILVERADO","Passenger Car, Pickup",3:00 PM - 3:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.3904624 47.18075837),2,2,0,0,0,Motorist Only,BLACKBERRY,ITASCA,Northeast,55744,Not on Tribal Land,No Apparent Injury,Yes,Yes,No,No,No,Cloudy,Dry,U.S. Trunk Highway - USTH,Four-Way Intersection,56 - 70 MPH,No,2025-08-17 18:50:00,MN State Patrol District 3100 - Virginia,0,47.18075837,-93.3904624,USTH 2,25310770,"August 17, 2025",06:50:00 PM,Sunday,"No, Did not Leave Scene","2015 NISSAN ROGUE, 2011 SUZUKI SX4","Passenger Car, Passenger Car",6:00 PM - 6:59 PM,Collision w/ Fixed Object,Standing Tree/Shrubbery
POINT(-93.64402771 44.668775),9,6,0,0,0,Motorist Only,JORDAN,SCOTT,Metro,55352,Not on Tribal Land,Suspected Minor Injury,No,Yes,Yes,No,No,Clear,Dry,U.S. Trunk Highway - USTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-17 12:40:00,MN State Patrol District 2500 - Golden Valley,6,44.668775,-93.64402771,USTH 169,25510247,"August 17, 2025",12:40:00 PM,Sunday,"No, Did not Leave Scene","2016 FORD F150, 2013 CHEVROLET TRAVERSE, 2020 HONDA CIVIC, 2010 GMC ACADIA, 2018 SUBARU WRX, 2017 VOLKSWAGEN JETTA","Passenger Car, Passenger Car, Passenger Car, Passenger Car, Passenger Car, Passenger Car",12:00 PM - 12:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.99413109 44.19109752),1,1,0,0,0,Motorist Only,MANKATO,BLUE EARTH,South Central,56001,Not on Tribal Land,No Apparent Injury,Unknown,Unknown,Unknown,No,No,Cloudy,Wet,U.S. Trunk Highway - USTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-17 08:05:00,MN State Patrol District 2200 - Mankato,0,44.19109752,-93.99413109,USTH 14,25201408,"August 17, 2025",08:05:00 AM,Sunday,"Yes, Driver or Car and Driver Left Scene",2017 FORD F150,Pickup,8:00 AM - 8:59 AM,Collision w/ Fixed Object,Cable Median Barrier
POINT(-92.68903654 44.30361529),1,1,0,0,0,Motorist Only,MINNEOLA,GOODHUE,Southeast,55992,Not on Tribal Land,No Apparent Injury,Unknown,Yes,No,No,No,Rain,Wet,U.S. Trunk Highway - USTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-17 04:58:00,Goodhue County Sheriff,0,44.30361529,-92.68903654,USTH 52,25-11087,"August 17, 2025",04:58:00 AM,Sunday,"No, Did not Leave Scene",2016 JEEP (POST 1988) COMPASS,Sport Utility Vehicle,4:00 AM - 4:59 AM,Collision w/ Fixed Object,Cable Median Barrier
POINT(-94.01355072 44.16725862),2,1,0,0,0,Motorist Only,NORTH MANKATO,NICOLLET,South Central,56003,Not on Tribal Land,No Apparent Injury,Unknown,Yes,Unknown,No,No,Rain,Wet,U.S. Trunk Highway - USTH,"Not at Intersection, Interchange or Junction",41 - 55 MPH,No,2025-08-17 09:43:00,Mankato Dept of Public Safety,0,44.16725862,-94.01355072,USTH 169,25-23403,"August 17, 2025",09:43:00 AM,Sunday,"No, Did not Leave Scene",2001 FORD RANGER,Pickup,9:00 AM - 9:59 AM,Collision w/ Fixed Object,Concrete Traffic Barrier
POINT(-93.0816865 44.95095015),2,2,0,0,0,Motorist Only,SAINT PAUL,RAMSEY,Metro,55101,Not on Tribal Land,No Apparent Injury,No,Yes,Yes,No,No,Cloudy,Dry,U.S. Trunk Highway - USTH,Interchange Other Areas,41 - 55 MPH,No,2025-08-17 12:58:00,MN State Patrol District 2400 - Oakdale,0,44.95095015,-93.0816865,NB 52 AND 94,25406879,"August 17, 2025",12:58:00 PM,Sunday,"No, Did not Leave Scene","2017 NISSAN ROGUE, 2024 HONDA CR-V","Sport Utility Vehicle, Sport Utility Vehicle",12:00 PM - 12:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.95074368 44.34602592),1,1,0,0,0,Motorist Only,SAINT PETER,NICOLLET,South Central,56082,Not on Tribal Land,Suspected Minor Injury,No,Unknown,No,No,No,Clear,Dry,U.S. Trunk Highway - USTH,"Not at Intersection, Interchange or Junction",56 - 70 MPH,No,2025-08-17 20:37:00,MN State Patrol District 2200 - Mankato,1,44.34602592000001,-93.95074368,USTH 169,25201417,"August 17, 2025",08:37:00 PM,Sunday,"No, Did not Leave Scene",1985 HONDA GL1200,Motorcycle,8:00 PM - 8:59 PM,Did Not Describe,Other - Non-Collision
POINT(-93.06458473 44.91139258),2,2,0,0,0,Motorist Only,SOUTH SAINT PAUL,DAKOTA,Metro,55075,Not on Tribal Land,No Apparent Injury,No,Yes,No,Yes,No,Rain,Wet,U.S. Trunk Highway - USTH,"Not at Intersection, Interchange or Junction",41 - 55 MPH,No,2025-08-17 21:06:00,MN State Patrol District 2400 - Oakdale,0,44.91139258,-93.06458473,USTH 52,25406894,"August 17, 2025",09:06:00 PM,Sunday,"No, Did not Leave Scene","2012 JEEP (POST 1988) WRANGLER, 2013 MERCEDES BENZ E","Sport Utility Vehicle, Passenger Car",9:00 PM - 9:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.31209048 44.77426066),1,1,0,0,0,Motorist Only,BURNSVILLE,DAKOTA,Metro,55337,Not on Tribal Land,No Apparent Injury,Unknown,Yes,No,No,No,Clear,Dry,State Trunk Highway - MNTH,"Not at Intersection, Interchange or Junction",41 - 55 MPH,No,2025-08-17 17:54:00,Burnsville Police Dept,0,44.77426066,-93.31209048,MNTH 13,25004154,"August 17, 2025",05:54:00 PM,Sunday,"No, Did not Leave Scene",2015 HONDA FIT,Passenger Car,5:00 PM - 5:59 PM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
POINT(-93.594203 44.87019582),7,3,0,0,0,Motorist Only,CHANHASSEN,CARVER,Metro,55317,Not on Tribal Land,Possible Injury,No,Not Completely,No,No,No,Clear,Dry,State Trunk Highway - MNTH,T Intersection,41 - 55 MPH,No,2025-08-17 10:25:00,MN State Patrol District 2500 - Golden Valley,1,44.870195819999992,-93.594203,HAZELTINE BLVD / TANADOONA DR,25510245,"August 17, 2025",10:25:00 AM,Sunday,"No, Did not Leave Scene","2023 TESLA MODEL Y, 2020 NISSAN ALTIMA, 2014 MITSUBISHI LANCER","Passenger Car, Passenger Car, Passenger Car",10:00 AM - 10:59 AM,Collision w/ Non-Fixed Object,Motor Vehicle in Transport
